CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
676,France,Female,54,7,12621.19,3,1,1,51672.42,1
791,France,Female,52,7,0.0,1,1,1,122782.5,0
715,Spain,Male,85,10,227854.81,3,0,0,62304.87,0
305,Germany,Female,89,10,146287.21,3,1,1,62526.69,1
694,Germany,Female,91,0,53155.77,2,0,0,184832.45,0
568,France,Female,44,7,0.0,2,0,0,62370.67,1
497,Germany,Female,73,8,189543.01,3,1,0,22890.95,0
607,France,Female,48,4,112070.86,3,1,0,173568.3,1
850,Spain,Male,39,8,0.0,2,1,1,37090.44,0
601,Spain,Female,73,2,244694.6,3,0,1,138461.84,0
677,Spain,Female,30,2,232995.26,3,1,1,159129.68,0
545,Spain,Male,78,1,1942.77,1,0,0,36776.62,0
766,France,Female,52,7,92510.9,2,0,1,66193.61,0
699,Germany,Female,51,2,92246.14,2,0,1,91346.03,0
751,Germany,Female,47,8,234954.4,3,0,0,75026.36,1
744,France,Male,36,4,125650.41,4,0,1,23006.22,1
592,France,Female,38,4,0.0,2,1,0,35338.96,0
697,France,Female,23,10,0.0,2,1,1,79734.23,0
649,France,Male,39,3,113096.41,1,1,1,60335.24,0
729,France,Male,66,0,43041.22,2,0,1,108021.15,0
660,Spain,Male,74,10,132157.2,1,0,0,182119.13,1
712,Spain,Male,52,9,0.0,1,1,1,117977.45,1
610,France,Male,40,9,0.0,1,1,1,149602.54,0
686,Spain,Female,35,5,40812.82,3,0,1,31761.21,0
623,France,Male,24,6,68017.03,1,0,1,71606.07,1
746,France,Male,25,9,0.0,2,0,1,88728.47,0
850,France,Male,31,6,131996.66,2,1,1,178747.43,0
419,France,Female,51,2,210693.38,3,0,0,161086.89,1
704,France,Male,32,7,127785.17,4,0,0,184464.7,1
310,Spain,Female,24,5,177419.26,1,0,0,134427.21,1
546,France,Female,52,2,0.0,1,1,0,137332.37,1
679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0
657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
351,Germany,Male,45,4,165371.9,1,0,0,86357.39,0
719,France,Female,22,7,114415.84,1,1,1,177497.4,0
575,France,Male,57,3,16272.84,3,0,0,33622.78,1
653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0
562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0
508,Germany,Male,28,0,96213.82,2,1,0,147913.56,0
597,Spain,Female,66,3,0.0,1,1,1,70532.53,0
547,France,Female,35,9,94786.84,4,1,1,34667.39,1
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
686,France,Male,18,3,256978.92,2,1,0,45589.23,0
569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0
524,Spain,Female,27,7,39171.9,1,1,1,35992.15,1
791,Spain,Female,84,6,42210.86,4,0,0,6298.98,1
750,Germany,Male,38,4,145168.54,2,0,1,42454.04,0
349,Spain,Male,82,9,98981.3,3,0,0,15929.16,1
383,Spain,Female,76,10,22424.04,3,1,0,112015.39,0
708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
526,Germany,Male,45,2,148607.07,3,1,0,84859.31,0
714,Spain,Male,29,4,0.0,2,1,1,37605.9,0
480,Germany,Male,33,1,207597.94,2,0,1,149922.48,0
731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
701,France,Male,30,7,19949.23,4,1,1,115129.35,1
530,Spain,Female,26,10,8572.68,2,0,0,84602.99,0
681,France,Female,41,0,120549.29,2,1,0,175722.31,0
731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0
307,Germany,Female,86,5,143973.91,3,0,1,199514.56,0
361,Germany,Male,25,3,245316.63,2,0,1,112666.48,0
479,France,Male,84,5,138859.85,3,1,0,193774.65,0
519,France,Female,42,6,75281.3,3,1,0,159841.17,1
731,France,Female,30,5,0.0,2,1,0,189528.72,0
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0
788,France,Male,51,2,12862.81,2,0,0,95476.83,0
392,France,Male,67,4,233003.77,4,0,1,43940.51,0
891,Germany,Female,74,5,214153.91,2,1,0,115703.02,1
464,Spain,Male,29,7,117370.32,3,0,1,142141.31,0
777,France,Female,89,8,167400.21,4,1,1,153906.0,0
684,Spain,Male,67,4,191259.79,4,0,1,56828.71,0
652,France,Male,51,7,0.0,2,0,1,43496.36,0
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
675,France,Male,39,1,0.0,2,1,0,153129.22,0
784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0
582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0
663,Spain,Female,33,8,96769.04,1,1,1,36864.05,0
328,Germany,Male,62,2,113497.03,1,0,1,182302.21,1
573,France,Female,23,2,0.0,1,1,0,122964.18,0
523,France,Male,61,8,66250.71,1,1,1,21859.06,0
704,France,Male,50,4,165438.26,1,1,0,120770.75,1
711,France,Female,39,3,152462.79,1,1,0,90305.97,0
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0
728,France,Male,34,4,106328.08,1,1,0,88680.65,0
773,Spain,Male,63,9,111179.83,1,1,1,93091.02,0
513,France,Female,43,9,0.0,2,1,0,152499.8,0
532,Spain,Female,36,0,29493.49,2,0,1,81744.25,0
669,France,Female,29,7,146011.4,1,0,0,50249.16,0
778,France,Female,89,5,50269.86,1,1,1,34691.67,1
860,France,Female,84,6,55669.47,2,0,0,178834.19,0
415,France,Male,32,5,145807.59,1,1,1,3064.65,0
654,France,Male,63,1,216157.19,1,1,1,54260.62,1
418,France,Male,36,7,90145.04,1,1,1,69157.93,0
663,France,Female,42,5,124626.07,1,1,1,78004.5,0
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0
695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0
506,France,Male,36,5,0.0,2,1,0,164253.35,0
404,Germany,Female,78,7,166836.25,3,1,0,157368.94,0
632,France,Female,34,2,0.0,2,0,0,165385.55,0
754,Spain,Male,93,3,24221.64,2,1,0,23985.98,1
500,Spain,Female,65,4,237088.46,1,0,1,116337.26,0
606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0
804,Germany,Male,38,0,185540.33,4,1,1,176057.3,1
668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0
787,Spain,Male,22,5,139087.24,3,1,1,188288.65,0
572,Spain,Male,88,9,82557.8,4,0,1,195522.82,0
760,Germany,Male,50,2,8372.02,3,0,0,144107.01,0
642,France,Male,65,3,190539.03,4,0,0,79844.6,1
347,Germany,Male,60,10,215072.33,1,1,1,167999.21,0
868,France,Male,75,6,105411.84,1,1,1,67579.97,0
478,Spain,Male,70,2,221971.22,1,1,0,119681.75,0
625,France,Male,31,5,0.0,2,0,1,90.07,0
614,France,Female,27,9,106414.57,2,0,0,77500.81,0
335,Germany,Female,42,10,21900.55,3,0,1,109318.94,1
646,France,Female,60,9,157172.76,1,0,1,178251.73,0
454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
638,France,Female,95,5,163866.24,2,1,0,36448.7,1
470,Germany,Female,36,0,130995.53,4,0,1,188516.41,1
770,France,Female,70,9,110738.89,1,1,0,22666.77,1
318,Spain,Female,88,2,40505.89,2,0,1,116877.87,0
857,Germany,Female,60,0,26186.16,4,0,1,54782.41,1
607,France,Male,26,1,0.0,1,1,0,29818.2,0
578,France,Male,30,4,169462.09,1,1,0,112187.11,0
313,Germany,Male,42,0,128815.32,3,1,1,175267.46,1
485,France,Male,29,7,182123.79,1,1,0,116828.51,1
774,France,Female,35,3,121418.62,1,1,1,24400.37,0
658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
550,Germany,Female,23,10,240032.67,1,1,1,112458.24,1
521,France,Male,45,10,260601.22,3,0,1,56625.27,0
711,France,Male,34,8,0.0,2,0,0,48260.19,0
616,France,Female,66,1,135842.41,1,1,0,183840.51,1
305,Spain,Male,36,4,225993.21,2,0,0,48888.39,1
574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
650,France,Female,27,6,0.0,2,1,0,1002.39,0
443,Spain,Male,39,7,11639.06,3,0,0,183518.97,0
650,Spain,Female,23,10,243757.73,1,1,1,20035.02,0
748,France,Female,39,3,157371.54,1,0,1,97734.3,0
867,Germany,Male,38,6,239170.17,3,0,0,121875.14,0
550,France,Male,22,6,154377.3,1,1,1,51721.52,0
637,France,Female,33,7,103377.81,1,1,0,84419.78,0
699,Spain,Female,29,9,127570.93,2,1,0,164756.81,0
809,Germany,Male,50,1,228890.1,4,1,0,44290.69,0
461,France,Male,70,0,215254.92,2,0,0,45585.48,0
439,France,Male,36,2,165536.28,2,1,1,123956.83,0
641,Spain,Female,56,9,191638.11,3,1,1,57236.84,0
442,France,Male,21,9,147096.46,1,1,0,88158.79,1
834,Spain,Female,38,3,74199.01,2,1,1,60287.03,0
516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0
327,Spain,Female,92,1,64585.49,1,0,0,43196.88,1
624,Spain,Female,28,2,0.0,2,0,1,104353.26,0
814,France,Male,49,8,0.0,2,0,0,157822.54,0
635,France,Female,40,10,123497.58,1,1,0,131953.23,1
461,France,Female,43,1,4272.77,1,1,0,9860.95,0
614,France,Female,85,2,233977.66,2,1,1,14053.03,0
324,Spain,Male,80,3,126124.33,3,1,1,111644.17,0
816,Spain,Male,65,3,45467.46,2,0,0,63666.43,1
540,Germany,Male,90,6,175782.54,4,1,1,102798.47,1
866,Germany,Female,18,10,235765.56,4,0,0,157107.98,0
340,France,Male,34,1,112602.11,2,1,1,160770.77,0
729,France,Female,42,5,176672.11,3,0,0,137301.45,1
396,France,Male,37,1,79799.62,1,1,0,4951.79,1
773,France,Female,25,4,109908.36,4,0,1,135610.19,1
498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0
375,Spain,Male,79,7,10269.34,1,1,1,166873.72,0
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
592,Germany,Female,95,0,227838.81,4,0,0,19952.7,1
627,Germany,Male,62,10,209928.13,2,1,1,17601.9,0
719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0
777,Spain,Female,50,9,260447.88,2,0,1,85125.15,1
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
486,France,Male,42,0,186846.39,1,1,1,180644.25,1
785,Spain,Male,87,3,13641.65,2,1,1,50666.84,1
887,Spain,Female,71,10,72796.69,3,0,1,150881.86,1
586,Spain,Male,42,6,0.0,2,1,1,123410.23,0
882,Spain,Male,80,3,69740.86,4,1,1,128167.06,1
744,Spain,Female,46,1,0.0,3,1,1,177431.59,1
709,France,Female,41,3,150300.65,2,1,0,71672.86,0
700,Spain,Male,31,7,0.0,2,0,1,145151.96,0
611,France,Male,35,10,0.0,1,1,1,23598.23,1
628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0
370,France,Male,64,3,258531.45,3,0,0,193906.53,0
380,Spain,Female,67,3,252182.33,3,1,0,90741.25,1
544,Spain,Female,59,7,66991.05,2,0,0,6948.23,1
631,Spain,Female,89,3,249784.67,4,0,1,35355.85,0
846,Spain,Male,68,4,12095.46,1,1,0,146289.88,0
757,France,Female,44,4,123322.15,1,1,0,137136.29,0
364,Germany,Male,53,4,7153.99,1,0,1,95972.39,1
870,Spain,Female,88,4,3981.24,3,0,0,67455.42,1
700,Germany,Female,29,4,102801.47,1,0,1,81610.81,1
847,France,Female,84,8,190286.1,2,0,0,63877.12,0
724,France,Female,30,9,142475.87,1,1,1,107848.24,0
443,France,Female,56,10,147895.99,3,0,0,6927.91,0
534,Spain,Male,88,9,219968.35,1,0,1,191431.44,1
555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
778,France,Male,82,0,123531.73,3,0,0,135108.17,0
778,Spain,Female,76,6,193794.78,3,0,1,143769.48,0
820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0
606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0
498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1
850,France,Female,46,3,0.0,2,1,1,187980.21,0
326,France,Male,76,5,11642.53,3,0,0,43979.5,0
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0
751,France,Male,30,3,165257.2,1,0,0,134822.05,0
792,Germany,Male,92,9,166200.09,1,1,0,129173.64,0
824,France,Male,45,3,129209.48,1,0,0,60151.77,0
355,Germany,Male,68,4,188224.06,1,0,1,35766.61,1
400,France,Female,91,5,96602.48,1,1,0,174585.38,1
878,Germany,Female,90,1,212402.18,1,1,0,45361.07,1
880,Germany,Male,54,7,129869.21,2,1,1,61176.65,1
850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0
592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0
366,Germany,Female,91,10,193564.2,4,0,0,66465.76,1
852,France,Male,23,0,60768.08,2,1,1,40797.32,1
504,Spain,Female,45,10,211846.79,2,0,0,173822.85,1
580,Germany,Female,40,1,182544.19,2,0,1,166738.42,0
357,Germany,Male,85,2,188723.95,4,1,1,15353.24,0
312,France,Male,66,7,100077.68,3,1,0,147696.54,0
701,France,Female,41,5,126140.03,3,1,0,60734.0,1
401,Spain,Female,76,10,235043.72,2,1,0,8536.08,0
525,Germany,Female,51,8,161295.61,3,1,0,177207.56,1
529,France,Male,39,6,102025.08,2,1,0,12351.01,0
492,Spain,Female,63,1,229494.23,1,1,0,98957.45,1
671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0
850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0
718,Germany,Female,61,3,94807.53,4,1,1,185060.73,0
720,France,Male,33,2,0.0,2,0,1,141031.08,0
430,France,Female,48,5,91839.81,2,1,0,34422.97,1
354,Germany,Female,31,8,150311.72,1,0,0,178176.67,0
648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0
860,Germany,Male,22,2,138052.79,3,1,1,64811.42,1
520,Spain,Female,35,4,115680.81,1,1,1,90280.7,0
393,Germany,Female,65,1,249231.79,4,0,1,33314.54,0
779,Spain,Female,78,4,204481.42,3,1,0,26544.07,0
850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
825,Germany,Female,25,8,84908.27,3,1,1,83396.66,1
507,Spain,Female,29,6,0.0,2,0,1,94780.9,0
319,Spain,Female,85,1,110736.8,1,1,0,105838.59,1
700,Spain,Male,29,8,0.0,2,0,1,152097.02,0
562,Germany,Male,33,8,92659.2,2,1,0,1354.25,0
412,Germany,Male,83,0,191157.26,4,0,0,153969.68,0
371,Germany,Male,87,1,17152.82,2,1,0,49016.22,0
446,Germany,Female,88,2,70665.43,1,1,0,140495.74,1
801,France,Male,42,6,0.0,2,1,1,95804.33,0
385,France,Male,45,7,196662.5,2,0,1,7971.74,0
769,France,Male,29,2,123757.52,2,1,0,84872.66,0
852,France,Female,31,4,162871.9,3,1,1,69271.74,0
353,France,Male,77,5,247266.72,3,0,1,111287.0,0
496,France,Female,29,4,0.0,2,1,0,164806.89,0
418,Germany,Female,19,10,46582.34,4,1,1,157355.8,0
460,France,Male,20,1,48229.5,4,0,1,66159.16,0
784,Spain,Male,33,10,0.0,2,1,0,162022.47,0
354,France,Male,24,1,108639.65,4,0,0,157688.82,0
673,Spain,Female,39,1,144355.95,3,1,1,98881.65,1
433,France,Male,75,0,121800.69,3,0,1,119463.56,1
586,France,Male,27,5,130231.8,2,1,1,192427.16,0
539,Spain,Male,38,6,0.0,1,1,1,152880.07,1
818,Spain,Female,20,5,172483.04,4,0,1,47218.48,0
704,Germany,Female,70,5,68511.05,4,0,1,190030.66,0
759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
351,Spain,Female,46,9,118948.88,2,1,0,91056.89,0
581,France,Male,30,1,0.0,2,1,0,199464.08,0
568,Spain,Female,48,2,102156.51,2,1,0,79089.14,1
796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0
364,Spain,Female,30,3,64281.9,4,1,0,75528.96,0
724,Germany,Female,25,9,31564.64,4,0,1,105863.04,0
658,France,Female,40,5,143566.12,1,1,1,189607.71,0
381,France,Female,93,1,73989.56,2,1,0,165616.91,0
455,France,Female,27,5,155879.09,2,0,0,70774.97,0
603,France,Male,31,1,129743.75,1,1,0,109145.2,0
812,Spain,Female,54,8,210140.45,3,0,1,151309.62,0
527,Germany,Male,65,8,248252.93,3,1,0,171900.57,0
589,France,Male,46,9,0.0,2,1,0,170676.67,0
745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
883,France,Male,38,1,69198.87,4,0,1,21258.71,1
850,Spain,Female,38,3,0.0,2,0,1,179360.76,0
464,Spain,Male,89,1,175682.08,2,1,1,15371.28,0
674,France,Female,21,9,120150.39,2,1,1,33964.03,0
626,France,Male,38,7,141074.59,1,1,0,52795.56,1
598,France,Female,45,5,184314.6,3,0,1,130016.37,1
711,France,Female,20,8,19654.55,2,1,1,166925.49,1
495,Germany,Male,23,10,181387.46,2,1,1,197355.19,0
850,France,Male,61,1,0.0,1,1,0,53067.83,1
844,Spain,Female,94,2,127654.79,1,0,0,139462.74,1
666,France,Male,53,5,64646.7,1,1,0,128019.48,1
692,Spain,Female,29,4,0.0,2,0,0,138880.24,0
758,Spain,Female,78,9,54809.31,3,0,0,127407.54,1
659,France,Female,32,2,155584.21,1,0,1,153662.88,0
767,France,Male,38,6,120856.0,3,1,0,181780.2,1
722,Germany,Male,25,7,257942.27,4,0,1,179312.71,0
576,France,Male,74,2,62594.52,4,0,1,198131.71,1
330,Germany,Female,87,5,108564.91,4,1,0,106444.6,1
697,France,Male,60,5,39135.61,1,0,1,111912.54,0
701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0
760,Spain,Male,50,7,186836.11,4,0,1,151696.77,1
582,Germany,Male,59,5,10955.36,1,0,1,3800.35,1
601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0
609,France,Female,53,6,0.0,2,1,1,124218.27,0
334,Germany,Male,35,7,258929.33,4,1,1,125925.48,1
882,Spain,Male,84,4,13987.13,4,1,1,10491.35,1
685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0
818,Spain,Female,70,8,215006.4,3,1,0,61184.22,0
662,France,Male,26,0,0.0,2,0,1,72929.96,0
711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
454,France,Female,69,9,110947.99,3,0,0,107470.81,1
676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
551,Germany,Male,91,4,56104.63,3,0,0,106812.37,0
601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1
302,France,Male,88,7,2729.49,1,0,0,158157.7,0
452,Spain,Male,78,9,206878.94,4,0,1,196990.29,1
577,France,Female,26,1,180530.51,1,0,0,123454.62,0
418,Spain,Female,23,8,144990.83,1,0,0,150698.89,1
489,Spain,Male,49,9,33674.3,4,0,0,160799.62,0
834,Germany,Male,32,6,190661.9,4,1,0,34868.37,0
669,France,Female,33,9,0.0,2,0,1,107221.03,0
642,Germany,Male,55,6,248706.88,2,1,0,74192.03,1
572,France,Female,30,6,0.0,1,0,1,175025.27,0
500,Spain,Female,50,5,0.0,4,1,1,83866.35,1
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
735,France,Male,49,5,121973.28,1,1,0,148804.36,0
442,Germany,Female,22,8,10275.09,2,0,0,187914.55,1
589,France,Male,32,2,0.0,2,0,1,9468.64,0
633,France,Male,35,3,0.0,2,1,1,36249.76,0
666,Spain,Male,52,2,192220.17,1,1,0,171394.12,0
839,Spain,Female,37,2,172018.37,3,1,1,47625.06,1
439,France,Female,29,6,156569.43,1,1,0,180598.66,0
674,Spain,Female,40,1,58766.97,4,0,0,38867.52,0
719,France,Female,50,1,102894.26,1,0,0,117359.35,0
753,France,Male,92,3,121513.31,1,0,1,195563.99,0
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
444,Germany,Male,76,2,36238.73,1,0,1,56615.51,0
465,France,Male,41,9,117221.15,1,1,0,168280.95,0
690,Spain,Male,77,3,35629.33,3,0,1,77490.05,1
633,France,Male,29,10,130206.28,1,1,0,184654.87,0
648,Spain,Male,78,2,223887.8,1,1,1,10300.66,1
772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0
542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1
850,Spain,Male,69,6,190004.12,4,0,1,175823.73,0
782,France,Male,33,7,191523.09,1,1,1,167058.75,0
876,Spain,Female,79,3,156775.41,3,1,1,29697.17,0
335,Spain,Male,20,5,110812.68,4,0,0,28266.18,0
618,Spain,Male,44,0,152113.64,1,0,1,37504.3,1
866,Germany,Male,25,5,258330.03,4,0,0,159746.18,1
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0
649,Spain,Female,38,8,0.0,1,1,0,103760.53,0
665,France,Female,37,5,160389.82,1,0,1,183542.08,0
672,Germany,Male,84,9,74391.28,2,1,1,113518.59,1
520,France,Male,33,4,156297.58,2,1,1,166102.61,0
524,Spain,Female,48,8,27538.27,3,0,1,161092.29,0
494,Germany,Male,52,8,142888.97,4,1,1,52329.46,0
743,France,Male,32,9,0.0,2,1,0,175252.78,0
620,France,Male,18,6,214162.76,3,1,0,111576.93,1
576,France,Male,41,0,23411.85,4,0,0,127218.33,1
577,Spain,Female,35,4,198298.99,4,0,1,130322.07,0
498,France,Female,29,9,0.0,1,1,0,190035.83,0
778,Germany,Female,66,6,285.22,1,1,1,198668.69,0
682,Germany,Male,25,6,124475.08,4,1,0,179360.48,1
621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0
608,Germany,Female,41,5,176785.88,2,0,1,79240.46,0
788,France,Female,89,5,217090.67,2,0,1,54502.36,1
498,Germany,Male,35,2,121968.11,2,0,1,188343.05,0
502,France,Female,22,5,14779.57,4,1,0,174362.34,0
629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1
683,France,Male,25,4,0.0,2,1,0,152698.24,0
889,Germany,Male,19,10,211984.83,2,0,1,155417.26,0
446,France,Male,41,9,132044.75,3,0,1,62195.5,0
877,Germany,Male,85,8,234037.33,2,0,0,161609.94,1
607,France,Male,68,10,151870.32,2,1,0,100800.37,0
637,France,Male,32,5,0.0,1,0,0,148769.08,0
756,Germany,Male,89,0,74276.95,2,0,0,30140.03,1
662,France,Female,42,4,48417.65,3,0,1,126169.34,1
599,Spain,Male,25,3,0.0,2,1,1,120790.02,0
658,France,Male,42,8,102870.93,1,0,1,103764.55,1
377,Spain,Female,76,9,258045.33,4,1,1,194546.68,0
648,Germany,Male,55,8,161500.2,4,1,0,54196.46,0
728,France,Male,30,10,114835.43,1,0,1,37662.49,0
392,Germany,Female,49,8,112605.45,2,0,1,64644.75,0
619,France,Female,30,7,70729.17,1,1,1,160948.87,0
728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1
800,Spain,Male,35,4,84386.31,2,1,1,58746.57,0
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
875,France,Male,25,7,175578.57,1,0,1,138784.35,1
797,France,Female,49,0,34234.77,3,0,0,18614.7,0
759,France,Female,39,6,0.0,2,1,1,140497.67,0
510,France,Female,26,6,136214.08,1,0,0,159742.33,0
437,France,Female,77,5,7543.53,4,1,1,3253.34,0
460,France,Male,45,5,148784.98,3,0,1,152983.13,1
435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0
653,Germany,Male,44,7,139088.5,3,1,0,147563.43,0
647,France,Male,28,8,0.0,2,1,1,91055.27,0
463,France,Female,45,7,249739.58,2,0,1,2788.54,0
636,France,Female,75,3,115827.64,1,1,0,3103.47,1
592,France,Male,37,3,96651.03,1,1,1,3232.82,0
481,France,Female,39,6,0.0,1,1,1,24677.54,0
797,France,Male,30,10,69413.44,1,1,1,74637.57,0
529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
845,Spain,Male,25,5,111134.67,4,0,0,106278.61,0
591,Germany,Female,44,10,706.72,3,1,0,10254.63,0
394,Germany,Female,25,0,91982.79,1,1,1,7883.82,0
584,Germany,Male,42,3,137479.13,1,1,0,25669.1,0
773,Spain,Female,72,1,140378.44,3,1,0,132045.06,0
517,Spain,Female,29,5,0.0,2,1,0,103402.88,0
732,France,Male,41,8,0.0,2,1,1,170886.17,0
559,Spain,Male,34,0,0.0,1,1,0,182988.94,0
419,Spain,Male,26,1,120715.87,3,0,1,5771.22,1
793,France,Male,95,8,47048.23,3,0,1,106398.44,0
629,Germany,Male,67,3,224972.11,3,1,1,161104.18,1
661,Spain,Male,20,8,0.0,1,1,0,110252.53,0
386,Germany,Male,88,5,229933.72,2,0,0,38065.89,0
810,France,Female,22,9,63453.15,1,1,0,134213.11,1
799,France,Female,52,4,161209.66,1,1,1,89081.41,0
564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
697,Spain,Female,49,8,198802.11,2,0,1,6046.09,0
834,France,Male,36,8,142882.49,1,1,0,89983.02,1
605,France,Female,36,6,0.0,1,0,1,690.84,0
560,France,Female,31,6,77455.18,3,1,1,18189.16,1
625,France,Male,36,9,108546.16,3,1,0,133807.77,1
669,Spain,Female,39,3,174299.08,2,1,1,111937.14,0
422,France,Female,18,9,202568.56,1,0,0,155152.66,0
393,Germany,Female,32,3,56819.09,4,0,1,65799.84,1
663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
547,France,Male,77,8,1484.07,2,0,1,164414.0,1
682,Spain,Male,86,8,196148.42,3,0,0,61292.52,0
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0
546,France,Female,44,5,69306.64,4,1,1,25.74,0
414,Spain,Male,45,8,210873.75,2,0,0,68332.67,1
748,France,Female,57,10,94897.6,1,1,1,37441.33,1
666,France,Female,32,10,112536.57,2,1,1,34350.54,0
644,Spain,Male,18,7,0.0,1,0,1,59645.24,1
834,France,Female,82,4,76038.54,2,0,1,79660.14,1
394,France,Male,18,7,98451.99,1,1,1,169911.51,0
535,Spain,Male,91,8,187886.66,1,1,0,68559.48,1
490,France,Male,77,5,178551.28,4,1,0,37139.34,1
421,Spain,Female,63,6,103112.85,4,1,0,26833.94,0
640,France,Female,67,3,0.0,1,0,1,42964.63,0
642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0
651,Spain,Male,21,1,54547.69,2,0,0,60561.32,1
480,Spain,Male,63,9,17083.15,2,0,0,56045.48,1
554,France,Male,39,2,129709.62,1,1,0,173197.12,0
728,Spain,Female,19,3,144205.63,1,0,0,149395.3,0
402,Spain,Male,78,3,45787.58,1,0,0,29746.25,0
576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0
505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
489,Spain,Female,30,2,128344.51,4,0,0,37062.68,1
311,Germany,Male,29,8,29941.23,2,0,0,140118.68,1
718,France,Female,49,10,0.0,1,1,0,184474.72,1
485,Spain,Female,21,3,5822.49,3,1,0,90060.08,1
754,France,Female,35,4,0.0,2,1,0,44830.71,0
536,France,Female,57,0,115517.04,3,1,1,10347.15,0
555,Spain,Male,65,4,130074.27,2,1,1,72964.88,0
850,France,Male,31,3,0.0,2,1,0,121866.87,0
572,Spain,Male,29,3,149662.52,2,1,1,10844.32,1
624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
590,France,Male,47,0,117879.32,1,1,1,8214.46,0
646,Spain,Female,46,1,89490.09,3,0,1,31966.8,1
693,Spain,Female,57,9,0.0,2,1,1,135502.77,0
609,Germany,Male,33,6,94126.67,1,0,0,93718.16,0
695,France,Female,42,7,121453.63,1,0,0,46374.64,0
552,Spain,Male,42,4,0.0,2,0,0,195692.3,0
342,France,Male,55,0,74935.59,1,1,0,53401.8,1
